label,score,col,row,width,height,lon,lat,diameter
crater,0.99,9739,1372,8,8,31.7802333832,-85.1941223145,4
crater,0.96,9908,1375,8,8,31.8467597961,-85.1942062378,4
crater,1,9767,1375,8,8,31.7912578583,-85.1942214966,4
crater,0.98,10025,1377,8,8,31.8928184509,-85.1942520142,4
crater,1,9652,1375,8,8,31.7459907532,-85.194229126,4
crater,0.99,10010,1378,8,8,31.8869152069,-85.1942901611,4
crater,1,9648,1387,8,8,31.7444267273,-85.1946258545,4
crater,0.99,9718,1388,8,8,31.7719841003,-85.1946487427,4
crater,0.99,9940,1393,8,8,31.8593845367,-85.1947937012,4
crater,0.98,9702,1398,8,8,31.7656955719,-85.194984436,4
crater,0.97,9691,1399,8,8,31.7613658905,-85.1950149536,4
crater,0.99,9657,1400,8,8,31.7479801178,-85.1950531006,4
crater,1,9878,1401,8,8,31.8349895477,-85.19506073,4
crater,0.95,9646,1407,8,8,31.7436561584,-85.1952819824,4
crater,0.95,9663,1411,8,8,31.7503528595,-85.1954116821,4
crater,0.97,9703,1411,8,8,31.7661018372,-85.1954116821,4
crater,1,9802,1410,8,8,31.8050785065,-85.1953659058,4
crater,1,9761,1415,8,8,31.788942337,-85.1955413818,4
crater,1,9944,1428,8,8,31.8610172272,-85.1959457397,4
crater,0.97,10025,1443,8,8,31.8929405212,-85.1964263916,4
crater,0.98,9974,1443,8,8,31.8728561401,-85.196434021,4
crater,0.99,9706,1445,8,8,31.7673168182,-85.1965332031,4
crater,1,9949,1445,8,8,31.8630142212,-85.1965026855,4
crater,1,9757,1449,8,8,31.787405014,-85.1966629028,4
crater,1,9676,1453,8,8,31.7555103302,-85.1968002319,4
crater,0.96,9767,1454,8,8,31.791349411,-85.1968231201,4
crater,0.98,9922,1460,8,8,31.8524055481,-85.1970062256,4
crater,0.98,9782,1465,8,8,31.7972717285,-85.1971817017,4
crater,1,9853,1465,8,8,31.8252353668,-85.1971740723,4
crater,1,9681,1466,8,8,31.7574901581,-85.197227478,4
crater,0.97,9906,1467,8,8,31.846113205,-85.1972351074,4
crater,0.98,9847,1483,8,8,31.8228969574,-85.197769165,4
crater,0.99,9784,1485,8,8,31.7980823517,-85.197845459,4
crater,1,10009,1488,8,8,31.8867206573,-85.1979141235,4
crater,1,9904,1500,8,8,31.8453769684,-85.1983261108,4
crater,0.99,9635,1505,8,8,31.7394046783,-85.1985168457,4
crater,0.99,9840,1507,8,8,31.8201732635,-85.1985626221,4
crater,0.98,9858,1509,8,8,31.8272666931,-85.1986312866,4
crater,1,10009,1517,8,8,31.8867740631,-85.1988677979,4
crater,0.99,10019,1517,8,8,31.8907146454,-85.1988677979,4
crater,0.99,9919,1519,8,8,31.851316452,-85.1989517212,4
crater,0.99,9764,1517,8,8,31.7902412415,-85.1988983154,4
crater,0.99,9636,1523,8,8,31.739812851,-85.1991119385,4
crater,0.99,9797,1518,8,8,31.8032455444,-85.198928833,4
crater,0.99,9964,1526,8,8,31.869058609,-85.1991729736,4
crater,1,9887,1539,8,8,31.8387374878,-85.1996154785,4
crater,0.99,9759,1546,8,8,31.7883033752,-85.1998596191,4
crater,0.97,9733,1546,8,8,31.7780570984,-85.1998596191,4
crater,0.99,9915,1546,8,8,31.8497829437,-85.1998443604,4
crater,0.99,9709,1551,8,8,31.7686042786,-85.2000274658,4
crater,1,9800,1560,8,8,31.804479599,-85.2003173828,4
crater,1,9719,1569,8,8,31.7725639343,-85.2006225586,4
crater,1,9778,1573,8,8,31.7958240509,-85.2007446289,4
crater,1,9885,1570,8,8,31.8379955292,-85.2006378174,4
crater,0.99,9936,1582,8,8,31.8581161499,-85.2010269165,4
crater,1,9961,1583,8,8,31.8679733276,-85.2010574341,4
crater,0.99,9643,1585,8,8,31.7426223755,-85.2011566162,4
crater,0.99,9555,1206,8,8,31.7077083588,-85.188659668,4
crater,0.97,9560,1216,8,8,31.7096805573,-85.1889877319,4
crater,0.99,9581,1231,8,8,31.7179489136,-85.1894836426,4
crater,1,9512,1235,8,8,31.6908168793,-85.1896209717,4
crater,0.98,9474,1240,8,8,31.6758747101,-85.1897888184,4
crater,0.99,9607,1240,8,8,31.7281799316,-85.189781189,4
crater,1,9495,1242,8,8,31.6841335297,-85.1898498535,4
crater,1,9511,1247,8,8,31.6904277802,-85.1900177002,4
crater,0.99,9542,1251,8,8,31.7026233673,-85.1901473999,4
crater,0.98,9560,1275,8,8,31.7097167969,-85.1909332275,4
crater,0.98,9594,1310,8,8,31.723115921,-85.1920852661,4
crater,1,9578,1341,8,8,31.716840744,-85.1931152344,4
crater,1,9561,1429,8,8,31.7102031708,-85.1960144043,4
crater,1,9595,1437,8,8,31.7235965729,-85.1962738037,4
crater,1,9625,1445,8,8,31.7354164124,-85.1965408325,4
crater,1,9580,1447,8,8,31.7176971436,-85.1966094971,4
crater,1,9563,1452,8,8,31.7110042572,-85.1967697144,4
crater,0.99,9624,1459,8,8,31.7350349426,-85.1969985962,4
crater,0.98,9609,1470,8,8,31.7291355133,-85.1973648071,4
crater,1,9619,1480,8,8,31.7330818176,-85.1976928711,4
crater,1,9573,1481,8,8,31.7149620056,-85.1977310181,4
crater,0.98,9569,1506,8,8,31.7134017944,-85.1985549927,4
crater,0.98,9623,1515,8,8,31.7346839905,-85.1988449097,4
crater,1,9845,1100,8,8,31.8215847015,-85.1851425171,4
crater,1,9818,1105,8,8,31.8109836578,-85.1853103638,4
crater,0.99,9763,1112,8,8,31.7893829346,-85.185546875,4
crater,0.96,9839,1128,8,8,31.8192653656,-85.1860656738,4
crater,1,9664,1130,8,8,31.750497818,-85.1861495972,4
crater,1,9884,1129,8,8,31.8369503021,-85.1860961914,4
crater,1,9698,1137,8,8,31.7638664246,-85.186378479,4
crater,1,9764,1137,8,8,31.7898044586,-85.1863708496,4
crater,1,9730,1147,8,8,31.7764530182,-85.186706543,4
crater,0.97,9810,1148,8,8,31.8078956604,-85.1867294312,4
crater,0.95,9783,1156,8,8,31.7972927094,-85.18699646,4
crater,0.97,9968,1164,8,8,31.8700180054,-85.1872329712,4
crater,0.99,9720,1173,8,8,31.7725486755,-85.1875610352,4
crater,1,9856,1173,8,8,31.8260097504,-85.1875457764,4
crater,0.99,9700,1175,8,8,31.7646903992,-85.1876296997,4
crater,1,9993,1183,8,8,31.8798789978,-85.1878585815,4
crater,0.97,9964,1186,8,8,31.8684844971,-85.1879653931,4
crater,1,9813,1187,8,8,31.8091239929,-85.1880111694,4
crater,1,9464,1105,8,8,31.6718959808,-85.185333252,4
crater,1,9483,1118,8,8,31.6793651581,-85.185760498,4
crater,0.96,9609,1124,8,8,31.7288799286,-85.1859512329,4
crater,0.97,9531,1142,8,8,31.6982402802,-85.1865539551,4
crater,0.99,9561,1148,8,8,31.7100334167,-85.1867446899,4
crater,0.99,9470,1153,8,8,31.6742706299,-85.186920166,4
crater,0.97,9614,1173,8,8,31.7308826447,-85.1875686646,4
crater,1,9475,1176,8,8,31.6762447357,-85.1876754761,4
crater,0.99,9551,1183,8,8,31.7061233521,-85.1879043579,4
crater,1,9507,1184,8,8,31.6888275146,-85.1879348755,4
crater,0.99,9579,1185,8,8,31.7171325684,-85.1879653931,4
crater,1,9568,1189,8,8,31.7128105164,-85.1881027222,4
crater,1,8680,2030,8,8,31.3622169495,-85.2157897949,4
crater,1,8631,2052,8,8,31.3428020477,-85.216506958,4
crater,1,8653,2056,8,8,31.3514938354,-85.2166442871,4
crater,1,8617,2074,8,8,31.3372211456,-85.2172317505,4
crater,1,8600,2144,8,8,31.3303565979,-85.2195358276,4
crater,1,8605,2157,8,8,31.3323097229,-85.2199707031,4
crater,0.96,8642,1608,8,8,31.3479881287,-85.2018661499,4
crater,1,8771,1602,8,8,31.3988552094,-85.2016906738,4
crater,1,8668,1616,8,8,31.3582229614,-85.2021331787,4
crater,0.98,8863,1617,8,8,31.4351062775,-85.2021942139,4
crater,0.99,8782,1624,8,8,31.4031581879,-85.2024154663,4
crater,1,8599,1631,8,8,31.3309879303,-85.20262146,4
crater,1,8686,1633,8,8,31.3652896881,-85.2026977539,4
crater,0.98,8840,1637,8,8,31.4260101318,-85.2028503418,4
crater,1,8788,1656,8,8,31.4054775238,-85.2034759521,4
crater,0.97,8775,1660,8,8,31.4003448486,-85.2036056519,4
crater,0.98,8764,1663,8,8,31.3960018158,-85.2036972046,4
crater,1,8843,1658,8,8,31.4271659851,-85.2035446167,4
crater,1,8741,1673,8,8,31.3869132996,-85.2040252686,4
crater,0.96,8765,1674,8,8,31.3963794708,-85.2040634155,4
crater,1,8683,1675,8,8,31.3640327454,-85.2040863037,4
crater,0.97,8697,1684,8,8,31.3695392609,-85.2043838501,4
crater,0.99,8620,1684,8,8,31.3391666412,-85.2043685913,4
crater,0.99,8807,1705,8,8,31.4129009247,-85.2050933838,4
crater,1,8714,1732,8,8,31.37616539,-85.2059707642,4
crater,1,8849,1734,8,8,31.4294319153,-85.2060546875,4
crater,1,8746,1748,8,8,31.3887653351,-85.2065048218,4
crater,1,8821,1750,8,8,31.4183616638,-85.2065734863,4
crater,0.99,8772,1760,8,8,31.3990077972,-85.2069015503,4
crater,1,8721,1759,8,8,31.3788814545,-85.2068634033,4
crater,1,8640,1761,8,8,31.3469104767,-85.2069168091,4
crater,0.99,8787,1784,8,8,31.4048919678,-85.2076950073,4
crater,1,8660,1791,8,8,31.3547496796,-85.2079086304,4
crater,0.99,8816,1794,8,8,31.4163265228,-85.2080230713,4
crater,0.98,8625,1795,8,8,31.3409252167,-85.2080307007,4
crater,1,8608,1803,8,8,31.334197998,-85.2082977295,4
crater,1,8676,1817,8,8,31.3610191345,-85.2087631226,4
crater,1,8649,1819,8,8,31.3503551483,-85.2088317871,4
crater,1,8661,1838,8,8,31.3550567627,-85.2094573975,4
crater,1,8648,1874,8,8,31.3498573303,-85.2106399536,4
crater,1,8733,1885,8,8,31.3834114075,-85.2110137939,4
crater,1,8757,1897,8,8,31.392873764,-85.2114181519,4
crater,0.99,8608,1905,8,8,31.3339958191,-85.2116546631,4
crater,0.97,8703,1908,8,8,31.3715229034,-85.211769104,4
crater,0.95,8751,1922,8,8,31.3904628754,-85.2122421265,4
crater,1,8627,1921,8,8,31.3414726257,-85.2121887207,4
crater,1,8728,1922,8,8,31.3813762665,-85.2122344971,4
crater,0.99,8679,1931,8,8,31.3619995117,-85.2125244141,4
crater,0.99,8717,1945,8,8,31.376991272,-85.2129898071,4
crater,0.98,8659,1954,8,8,31.3540534973,-85.2132797241,4
crater,0.99,8621,1964,8,8,31.339017868,-85.2136077881,4
crater,0.99,8697,1976,8,8,31.3690338135,-85.214012146,4
crater,0.96,8902,1200,8,8,31.4509716034,-85.1884460449,4
crater,1,8862,1202,8,8,31.4352436066,-85.1885070801,4
crater,1,8848,1207,8,8,31.429731369,-85.1886749268,4
crater,1,8684,1214,8,8,31.365240097,-85.1888809204,4
crater,1,9051,1220,8,8,31.5095367432,-85.1891174316,4
crater,1,8695,1220,8,8,31.3695545197,-85.1890792847,4
crater,0.95,9009,1222,8,8,31.4930210114,-85.1891784668,4
crater,1,8890,1223,8,8,31.44622612,-85.189201355,4
crater,0.96,8735,1232,8,8,31.385263443,-85.1894836426,4
crater,1,9042,1234,8,8,31.5059871674,-85.1895828247,4
crater,0.98,8669,1236,8,8,31.3593025208,-85.1896057129,4
crater,1,8700,1236,8,8,31.3714923859,-85.1896133423,4
crater,0.99,8749,1234,8,8,31.3907642365,-85.1895523071,4
crater,0.97,8785,1242,8,8,31.4049110413,-85.1898193359,4
crater,0.96,8949,1245,8,8,31.4694042206,-85.1899337769,4
crater,0.99,8865,1247,8,8,31.4363651276,-85.189994812,4
crater,0.99,8738,1254,8,8,31.3864078522,-85.1902084351,4
crater,0.99,8685,1257,8,8,31.3655567169,-85.1902999878,4
crater,1,8862,1261,8,8,31.4351673126,-85.1904525757,4
crater,1,8873,1265,8,8,31.4394893646,-85.1905899048,4
crater,1,8695,1268,8,8,31.3694705963,-85.1906661987,4
crater,0.99,8940,1271,8,8,31.4658355713,-85.1907958984,4
crater,0.98,8705,1278,8,8,31.3733882904,-85.1909942627,4
crater,1,8966,1280,8,8,31.4760551453,-85.1910934448,4
crater,1,8744,1279,8,8,31.3887271881,-85.1910324097,4
crater,0.98,8815,1285,8,8,31.4166488647,-85.1912384033,4
crater,0.95,8942,1291,8,8,31.4666023254,-85.1914520264,4
crater,1,9037,1301,8,8,31.5039672852,-85.1917877197,4
crater,0.99,8614,1305,8,8,31.3375396729,-85.1918716431,4
crater,0.99,8778,1308,8,8,31.4020576477,-85.1919937134,4
crater,0.99,8944,1310,8,8,31.4673690796,-85.1920776367,4
crater,1,8909,1314,8,8,31.4535923004,-85.1922073364,4
crater,1,8768,1321,8,8,31.398103714,-85.1924209595,4
crater,1,8899,1320,8,8,31.4496517181,-85.1924057007,4
crater,0.99,8707,1331,8,8,31.3740844727,-85.192741394,4
crater,1,8772,1336,8,8,31.3996543884,-85.1929168701,4
crater,1,8959,1337,8,8,31.473241806,-85.1929702759,4
crater,0.98,8844,1340,8,8,31.4279823303,-85.1930618286,4
crater,1,8603,1341,8,8,31.3331394196,-85.1930541992,4
crater,1,8896,1342,8,8,31.4484443665,-85.1931304932,4
crater,1,8996,1344,8,8,31.4877967834,-85.1932067871,4
crater,1,8932,1346,8,8,31.4626083374,-85.1932678223,4
crater,1,8966,1345,8,8,31.4759902954,-85.1932373047,4
crater,1,8997,1355,8,8,31.4881801605,-85.1935653687,4
crater,0.99,8711,1376,8,8,31.3755817413,-85.194229126,4
crater,0.99,8765,1378,8,8,31.3968353271,-85.1943054199,4
crater,1,8836,1377,8,8,31.424785614,-85.1942749023,4
crater,0.99,8868,1378,8,8,31.437379837,-85.1943130493,4
crater,1,9009,1390,8,8,31.4928722382,-85.1947250366,4
crater,1,8712,1394,8,8,31.3759460449,-85.1948242188,4
crater,0.99,8994,1399,8,8,31.4869594574,-85.1950149536,4
crater,0.99,8744,1400,8,8,31.3885345459,-85.195022583,4
crater,1,8934,1408,8,8,31.4633274078,-85.1953125,4
crater,1,8648,1409,8,8,31.3507232666,-85.1953048706,4
crater,1,8895,1412,8,8,31.4479675293,-85.1954345703,4
crater,0.98,8704,1419,8,8,31.3727531433,-85.1956481934,4
crater,1,8771,1421,8,8,31.3991317749,-85.1957168579,4
crater,0.95,8672,1430,8,8,31.3601341248,-85.1960067749,4
crater,1,8700,1429,8,8,31.3711624146,-85.1959762573,4
crater,0.98,8764,1436,8,8,31.3963527679,-85.1962127686,4
crater,1,8814,1437,8,8,31.4160404205,-85.1962509155,4
crater,0.98,8788,1444,8,8,31.4057922363,-85.1964797974,4
crater,0.99,8895,1438,8,8,31.4479370117,-85.1962966919,4
crater,1,8956,1445,8,8,31.471950531,-85.1965332031,4
crater,0.97,8645,1448,8,8,31.3494682312,-85.1965942383,4
crater,1,8685,1447,8,8,31.3652229309,-85.1965637207,4
crater,0.99,8821,1454,8,8,31.4187736511,-85.1968154907,4
crater,1,8705,1454,8,8,31.3730888367,-85.1968002319,4
crater,1,8931,1459,8,8,31.4620914459,-85.1969909668,4
crater,1,8673,1459,8,8,31.3604755402,-85.1969604492,4
crater,0.98,8780,1464,8,8,31.4026107788,-85.1971435547,4
crater,1,8696,1464,8,8,31.3695259094,-85.1971282959,4
crater,1,8709,1469,8,8,31.3746376038,-85.1972961426,4
crater,1,8949,1475,8,8,31.4691638947,-85.197517395,4
crater,1,8911,1483,8,8,31.4541854858,-85.1977844238,4
crater,1,8874,1484,8,8,31.4396095276,-85.197807312,4
crater,1,8612,1494,8,8,31.3363838196,-85.1981048584,4
crater,0.99,8643,1497,8,8,31.3485889435,-85.1982116699,4
crater,1,8675,1499,8,8,31.3611927032,-85.1982803345,4
crater,0.99,8701,1512,8,8,31.3714122772,-85.19871521,4
crater,0.99,8755,1512,8,8,31.3926887512,-85.1987228394,4
crater,1,8599,1514,8,8,31.3312225342,-85.1987609863,4
crater,0.99,8943,1515,8,8,31.4667568207,-85.1988372803,4
crater,1,8743,1517,8,8,31.3879528046,-85.1988830566,4
crater,0.99,8824,1520,8,8,31.4198627472,-85.1989898682,4
crater,1,8765,1525,8,8,31.3966083527,-85.1991500854,4
crater,0.99,8896,1531,8,8,31.4482192993,-85.1993637085,4
crater,1,8640,1543,8,8,31.3473205566,-85.19972229,4
crater,1,8719,1543,8,8,31.3784542084,-85.1997375488,4
crater,1,8881,1545,8,8,31.4422912598,-85.1998214722,4
crater,1,8908,1548,8,8,31.4529285431,-85.1999206543,4
crater,0.99,8815,1550,8,8,31.4162750244,-85.1999816895,4
crater,1,8699,1561,8,8,31.3705406189,-85.2003250122,4
crater,1,8633,1587,8,8,31.3444786072,-85.201171875,4
crater,0.97,8903,1588,8,8,31.4509124756,-85.2012405396,4
crater,1,8724,1589,8,8,31.3803482056,-85.2012557983,4
crater,0.99,8736,1589,8,8,31.3850784302,-85.2012557983,4
crater,0.97,8817,1590,8,8,31.4170074463,-85.2013015747,4
crater,1,8611,1101,8,8,31.3367576599,-85.1851425171,4
crater,1,9001,1102,8,8,31.489982605,-85.1852264404,4
crater,0.99,8658,1104,8,8,31.35521698,-85.1852493286,4
crater,1,8744,1102,8,8,31.3890094757,-85.1851959229,4
crater,1,9025,1107,8,8,31.4994087219,-85.1853942871,4
crater,0.98,8727,1109,8,8,31.3823184967,-85.1854248047,4
crater,0.99,8930,1124,8,8,31.4620628357,-85.1859436035,4
crater,1,8661,1122,8,8,31.3563632965,-85.1858444214,4
crater,1,8990,1124,8,8,31.4856414795,-85.1859512329,4
crater,0.99,8750,1127,8,8,31.3913269043,-85.1860198975,4
crater,1,8732,1138,8,8,31.3842353821,-85.1863861084,4
crater,1,9069,1141,8,8,31.5166721344,-85.1865158081,4
crater,0.99,8705,1142,8,8,31.3736190796,-85.1865081787,4
crater,0.99,9006,1150,8,8,31.4919052124,-85.1868057251,4
crater,1,8852,1151,8,8,31.4313774109,-85.1868286133,4
crater,0.99,8961,1152,8,8,31.4742164612,-85.1868667603,4
crater,0.99,8611,1155,8,8,31.3366508484,-85.1869277954,4
crater,0.99,8981,1155,8,8,31.4820747375,-85.1869735718,4
crater,1,8661,1158,8,8,31.3562984467,-85.1870346069,4
crater,0.97,8854,1163,8,8,31.4321479797,-85.1872253418,4
crater,1,8890,1162,8,8,31.4463005066,-85.1871948242,4
crater,0.97,8621,1165,8,8,31.3405628204,-85.1872558594,4
crater,0.98,8957,1166,8,8,31.4726295471,-85.1873321533,4
crater,0.99,9094,1172,8,8,31.5264759064,-85.187538147,4
crater,0.99,8699,1176,8,8,31.3712024689,-85.1876296997,4
crater,1,8772,1175,8,8,31.3998985291,-85.1876068115,4
crater,1,9054,1176,8,8,31.5107498169,-85.1876678467,4
crater,0.99,8877,1180,8,8,31.4411678314,-85.1877822876,4
crater,0.98,8640,1189,8,8,31.3479862213,-85.1880493164,4
crater,0.99,8668,1191,8,8,31.3589897156,-85.188117981,4
crater,0.97,9900,2002,8,8,31.8445663452,-85.214881897,4
crater,0.98,9854,2048,8,8,31.8264465332,-85.2164001465,4
crater,0.95,9948,2076,8,8,31.8636665344,-85.2173156738,4
crater,1,10015,2112,8,8,31.8902320862,-85.2184906006,4
crater,0.98,9907,2115,8,8,31.8475093842,-85.2186050415,4
crater,0.96,10014,2122,8,8,31.8898544312,-85.2188186646,4
crater,0.98,9853,2117,8,8,31.8261489868,-85.2186813354,4
crater,0.98,9946,2132,8,8,31.8629684448,-85.2191619873,4
crater,0.98,9973,2130,8,8,31.8736476898,-85.2190933228,4
crater,0.99,9993,2142,8,8,31.8815822601,-85.2194824219,4
crater,1,9895,2152,8,8,31.8428192139,-85.2198257446,4
crater,1,9801,2170,8,8,31.8056430817,-85.2204360962,4
crater,0.96,9923,2174,8,8,31.8539333344,-85.2205505371,4
crater,1,9834,2181,8,8,31.8187179565,-85.2207946777,4
crater,1,9777,2194,8,8,31.7961730957,-85.2212295532,4
crater,0.98,9988,1782,8,8,31.8789672852,-85.207611084,4
crater,0.99,9966,1821,8,8,31.870349884,-85.2089004517,4
crater,0.97,9984,1827,8,8,31.8774662018,-85.2090988159,4
crater,0.98,9946,1857,8,8,31.8625125885,-85.2100906372,4
crater,0.98,10006,1910,8,8,31.8863048553,-85.2118301392,4
crater,1,9956,1913,8,8,31.8665561676,-85.2119369507,4
crater,0.97,9991,1936,8,8,31.8804244995,-85.2126922607,4
crater,1,10013,1933,8,8,31.8891124725,-85.2125930786,4
crater,0.95,10008,1968,8,8,31.8871994019,-85.2137451172,4
crater,0.95,9915,1972,8,8,31.8504505157,-85.2138900757,4
crater,0.99,9944,1990,8,8,31.8619422913,-85.2144775391,4
crater,0.96,9980,2173,8,8,31.876493454,-85.2205123901,4
crater,0.97,10029,2190,8,8,31.8959178925,-85.2210617065,4
crater,1,9196,2001,8,8,31.5662574768,-85.214881897,4
crater,0.99,9347,2002,8,8,31.625951767,-85.2149200439,4
crater,1,9125,2002,8,8,31.538187027,-85.2149124146,4
crater,0.99,9321,2004,8,8,31.6156730652,-85.2149810791,4
crater,0.99,9153,2004,8,8,31.5492553711,-85.2149810791,4
crater,1,9371,2005,8,8,31.6354389191,-85.2150192261,4
crater,1,9059,2009,8,8,31.512090683,-85.2151412964,4
crater,0.99,9266,2017,8,8,31.5939254761,-85.2154083252,4
crater,0.99,9310,2017,8,8,31.611322403,-85.2154083252,4
crater,0.99,9462,2018,8,8,31.6714191437,-85.2154464722,4
crater,1,9377,2020,8,8,31.6378135681,-85.2155075073,4
crater,1,9179,2024,8,8,31.5595264435,-85.215637207,4
crater,1,9399,2026,8,8,31.6465129852,-85.2157058716,4
crater,0.98,9123,2027,8,8,31.5373821259,-85.2157363892,4
crater,0.99,9526,2029,8,8,31.69672966,-85.2158050537,4
crater,1,9464,2031,8,8,31.6722145081,-85.2158737183,4
crater,1,9308,2032,8,8,31.6105308533,-85.2159042358,4
crater,0.99,9452,2037,8,8,31.667470932,-85.2160720825,4
crater,0.99,9221,2039,8,8,31.576128006,-85.2161331177,4
crater,0.99,9141,2044,8,8,31.5444908142,-85.2163009644,4
crater,1,9080,2045,8,8,31.520368576,-85.2163238525,4
crater,1,9369,2047,8,8,31.6346530914,-85.2164001465,4
crater,1,9091,2048,8,8,31.5247154236,-85.2164306641,4
crater,1,9142,2053,8,8,31.5448818207,-85.2165908813,4
crater,0.99,9524,2058,8,8,31.6959533691,-85.216758728,4
crater,0.99,9315,2059,8,8,31.6132965088,-85.216796875,4
crater,0.98,9095,2061,8,8,31.5262889862,-85.2168579102,4
crater,1,9492,2065,8,8,31.6833000183,-85.2169952393,4
crater,0.99,9119,2073,8,8,31.535774231,-85.2172546387,4
crater,1,9213,2071,8,8,31.5729541779,-85.2171936035,4
crater,0.98,9385,2080,8,8,31.6409835815,-85.2174911499,4
crater,0.99,9368,2085,8,8,31.6342601776,-85.2176513672,4
crater,1,9117,2086,8,8,31.5349750519,-85.2176818848,4
crater,0.99,9549,2087,8,8,31.7058563232,-85.2177124023,4
crater,1,9357,2089,8,8,31.6299095154,-85.2177886963,4
crater,1,9156,2095,8,8,31.5503978729,-85.2179794312,4
crater,1,9453,2095,8,8,31.6678848267,-85.2179794312,4
crater,1,9166,2098,8,8,31.5543518066,-85.2180786133,4
crater,0.99,9374,2100,8,8,31.6366348267,-85.2181472778,4
crater,0.98,9390,2105,8,8,31.6429653168,-85.2183151245,4
crater,1,9522,2104,8,8,31.6951847076,-85.2182769775,4
crater,0.99,9118,2105,8,8,31.535358429,-85.2183074951,4
crater,1,9468,2106,8,8,31.673822403,-85.2183456421,4
crater,1,9224,2110,8,8,31.5772914886,-85.2184753418,4
crater,0.99,9455,2113,8,8,31.6686820984,-85.2185745239,4
crater,1,9468,2116,8,8,31.6738262177,-85.2186737061,4
crater,1,9425,2119,8,8,31.6568145752,-85.2187728882,4
crater,1,9558,2125,8,8,31.7094402313,-85.2189712524,4
crater,1,9466,2129,8,8,31.67304039,-85.2191009521,4
crater,1,9520,2134,8,8,31.6944084167,-85.2192687988,4
crater,1,9222,2135,8,8,31.5764942169,-85.2192993164,4
crater,0.99,9244,2137,8,8,31.5851974487,-85.219367981,4
crater,1,9348,2136,8,8,31.6263504028,-85.2193374634,4
crater,1,9304,2139,8,8,31.6089401245,-85.2194366455,4
crater,1,9537,2142,8,8,31.7011394501,-85.2195281982,4
crater,1,9485,2147,8,8,31.6805648804,-85.2196960449,4
crater,1,9524,2152,8,8,31.6960010529,-85.2198562622,4
crater,0.99,9362,2155,8,8,31.6318912506,-85.2199630737,4
crater,0.99,9261,2157,8,8,31.5919208527,-85.2200241089,4
crater,0.99,9073,2161,8,8,31.5175170898,-85.2201538086,4
crater,1,9277,2160,8,8,31.5982513428,-85.220123291,4
crater,1,9572,2160,8,8,31.7150020599,-85.220123291,4
crater,1,9565,2171,8,8,31.7122383118,-85.2204818726,4
crater,1,9147,2174,8,8,31.5467967987,-85.2205886841,4
crater,1,9071,2179,8,8,31.5167121887,-85.2207489014,4
crater,1,9533,2180,8,8,31.6995773315,-85.2207794189,4
crater,1,9100,2182,8,8,31.5281887054,-85.2208480835,4
crater,0.99,9405,2186,8,8,31.6489143372,-85.2209854126,4
crater,0.99,9517,2187,8,8,31.6932487488,-85.2210159302,4
crater,1,9208,2187,8,8,31.570936203,-85.2210159302,4
crater,0.99,9156,2190,8,8,31.5503501892,-85.2211151123,4
